anon_polygon_id,date,mode,repeat,fold,seed,role,seen_polygon,fit_excluded_polygons,context_policy,cutoff_date,fold_version
AOI-0003,2014-06-06,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2014-06-10,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2014-08-01,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2014-08-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2014-08-13,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2015-04-05,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2016-10-25,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2017-04-02,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2017-05-25,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2017-05-29,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2017-08-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2017-08-14,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2017-09-25,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2018-06-24,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2018-08-19,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2018-09-20,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2018-09-30,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-04-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-05-01,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-05-02,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-05-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-06-30,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-07-20,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-08-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-08-15,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-08-22,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-09-14,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-09-16,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-10-13,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2019-10-28,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-04-07,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-04-10,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-04-17,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-05-15,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-08-10,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-08-18,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-08-24,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-09-18,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-09-26,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2020-10-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2021-05-20,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2021-06-14,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2021-09-13,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-04-02,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-05-30,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-06-12,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-06-19,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-06-24,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-07-09,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-07-19,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-09-06,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2022-09-18,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-04-07,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-06-16,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-06-23,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-07-15,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-07-26,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-08-01,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-08-08,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
AOI-0003,2023-08-13,A,4,0,101,validation,False,"[""AOI-0003"", ""AOI-0004"", ""AOI-0007"", ""AOI-0015"", ""AOI-0019"", ""AOI-0022"", ""AOI-0023"", ""AOI-0035"", ""AOI-0038"", ""AOI-0040"", ""AOI-0043"", ""AOI-0045"", ""AOI-0053"", ""AOI-0056"", ""AOI-0065"", ""AOI-0069"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075""]",transductive,,folds_v1
