experiment_id,timestamp,git_commit,data_fingerprint,fold_version,mask_version,feature_version,feature_set_hash,model,params_json,seed,split,rmse,gap_score,known_rmse,unseen_rmse,hard_rmse,runtime_sec,peak_memory_mb,artifact_uri,conclusion
baseline_v1_mean_neighbors_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},3017,CV-D/0/0,0.18448192195738047,0.0,,0.18448192195738047,0.18448192195738047,1.3868972909986041,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},3017,CV-D/0/0,0.18448192195738047,0.0,,0.18448192195738047,0.18448192195738047,1.3868089579918887,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},3017,CV-D/0/0,0.22213155702296977,0.0,,0.22213155702296977,0.22213155702296977,1.3870834579865914,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},3017,CV-D/0/0,0.18448192195738047,0.0,,0.18448192195738047,0.18448192195738047,1.386845873988932,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},3017,CV-D/0/0,0.18448192195738047,0.0,,0.18448192195738047,0.18448192195738047,1.3868000829825178,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},3018,CV-D/0/1,0.06085783305564716,11.74,,0.06085783305564716,0.06085783305564716,2.1788256249856204,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},3018,CV-D/0/1,0.06085783305564716,11.74,,0.06085783305564716,0.06085783305564716,2.1632685840013437,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},3018,CV-D/0/1,0.06085783305564716,11.74,,0.06085783305564716,0.06085783305564716,2.16293950000545,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},3018,CV-D/0/1,0.06085783305564716,11.74,,0.06085783305564716,0.06085783305564716,2.1628789590031374,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},3018,CV-D/0/1,0.07641855098992983,7.07,,0.07641855098992983,0.07641855098992983,2.16297891701106,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},3018,CV-D/0/1,0.06085783305564716,11.74,,0.06085783305564716,0.06085783305564716,2.163195667002583,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_D_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},3018,CV-D/0/1,0.06085783305564716,11.74,,0.06085783305564716,0.06085783305564716,2.1632677910092752,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},3019,CV-D/0/2,0.08285966244789539,5.14,,0.08285966244789539,0.08285966244789539,1.4359928330231924,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},3019,CV-D/0/2,0.08285966244789539,5.14,,0.08285966244789539,0.08285966244789539,1.435999332985375,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},3019,CV-D/0/2,0.08285966244789539,5.14,,0.08285966244789539,0.08285966244789539,1.4357644580013584,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},3019,CV-D/0/2,0.08285966244789539,5.14,,0.08285966244789539,0.08285966244789539,1.435584833001485,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},3019,CV-D/0/2,0.09569061284718823,1.29,,0.09569061284718823,0.09569061284718823,1.4359848329913802,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},3019,CV-D/0/2,0.08285966244789539,5.14,,0.08285966244789539,0.08285966244789539,1.435778625018429,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_D_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},3019,CV-D/0/2,0.08285966244789539,5.14,,0.08285966244789539,0.08285966244789539,1.4358444990066346,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},3020,CV-D/0/3,0.11085056269045983,0.0,,0.11085056269045983,0.11085056269045983,1.8681480839732103,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},3020,CV-D/0/3,0.11085056269045983,0.0,,0.11085056269045983,0.11085056269045983,1.8679465419845656,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},3020,CV-D/0/3,0.11085056269045983,0.0,,0.11085056269045983,0.11085056269045983,1.867851499991957,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},3020,CV-D/0/3,0.11085056269045983,0.0,,0.11085056269045983,0.11085056269045983,1.867819207982393,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},3020,CV-D/0/3,0.12540823983989904,0.0,,0.12540823983989904,0.12540823983989904,1.8678101249970496,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},3020,CV-D/0/3,0.11085056269045983,0.0,,0.11085056269045983,0.11085056269045983,1.8677885420038365,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_D_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},3020,CV-D/0/3,0.11085056269045983,0.0,,0.11085056269045983,0.11085056269045983,1.8678310409886762,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},3021,CV-D/0/4,0.11908270935201071,0.0,,0.11908270935201071,0.11908270935201071,1.5859310000087135,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},3021,CV-D/0/4,0.11908270935201071,0.0,,0.11908270935201071,0.11908270935201071,1.5856727080245037,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},3021,CV-D/0/4,0.11908270935201071,0.0,,0.11908270935201071,0.11908270935201071,1.5856360000034329,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},3021,CV-D/0/4,0.11908270935201071,0.0,,0.11908270935201071,0.11908270935201071,1.5856720830197446,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},3021,CV-D/0/4,0.138109495311076,0.0,,0.138109495311076,0.138109495311076,1.5856015000026673,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},3021,CV-D/0/4,0.11908270935201071,0.0,,0.11908270935201071,0.11908270935201071,1.5858162920048926,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_D_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},3021,CV-D/0/4,0.11908270935201071,0.0,,0.11908270935201071,0.11908270935201071,1.5855782080325298,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
catboost_A_0_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},17,A,0.06543098961672957,10.37,0.057196412801385266,0.0667614177165252,,88.48133001399992,884.64453125,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_A_1_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},29,A,0.06978715828204753,9.06,0.062409497757473835,0.07097800716457937,,87.38965336199999,885.75,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_A_2_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},43,A,0.06767115588114812,9.7,0.06372357934465403,0.068352892210118,,88.21712372299999,895.21875,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_A_3_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},71,A,0.06476647891243612,10.57,0.058563835938154125,0.06570773862856352,,87.79750938000006,903.4609375,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_A_4_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},101,A,0.06343258883694919,10.97,0.06268450799950337,0.0635740823918862,,88.47153058700019,903.4609375,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_B_0_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},1017,B,0.06942458933949189,9.17,,0.06942458933949189,,87.48738985099999,903.4609375,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_B_0_1,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},1018,B,0.07160768731099433,8.52,,0.07160768731099433,,87.54566096300005,903.4609375,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_B_0_2,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},1019,B,0.06661623530174596,10.02,,0.06661623530174596,,88.61326505299985,903.4609375,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_B_0_3,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},1020,B,0.06747365249332152,9.76,,0.06747365249332152,,87.22426205900001,903.4609375,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_B_0_4,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},1021,B,0.08290624806130521,5.13,,0.08290624806130521,,87.88409845900014,903.65625,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_C_0_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},2017,C,0.24660626788737033,0.0,0.24660626788737033,,,87.52062532400032,903.65625,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_D_0_0,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},3017,D,0.18488294951033216,0.0,,0.18488294951033216,0.18488294951033216,86.1533947060002,903.65625,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_D_0_1,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},3018,D,0.060917596406235654,11.72,,0.060917596406235654,0.060917596406235654,86.18382312199992,903.65625,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_D_0_2,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},3019,D,0.0739052169354137,7.83,,0.0739052169354137,0.0739052169354137,86.71305889999985,903.65625,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_D_0_3,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},3020,D,0.11703659895709145,0.0,,0.11703659895709145,0.11703659895709145,86.34704699600024,903.65625,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
catboost_D_0_4,2026-09-05T02:05:05.853861+00:00,unavailable,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,4a56b0f6639348fe72e24773bdebe4d17d74b73107c64c94b496035f6b8a5b34,catboost,{},3021,D,0.10244376978629445,0.0,,0.10244376978629445,0.10244376978629445,86.39714235899964,903.76953125,artifacts/ml/trained_gpu_v1/oof_predictions.csv.gz,OOF evaluated; see decisions.json
